2020-12-04 18:00:18.709516|INFO    |ServerLibPriv |   |TeamSpeak 3 Server 3.13.2 (2020-11-18 11:37:32)
2020-12-04 18:00:18.709641|INFO    |ServerLibPriv |   |SystemInformation: Linux 5.4.0-56-generic #62-Ubuntu SMP Mon Nov 23 19:20:19 UTC 2020 x86_64 Binary: 64bit
2020-12-04 18:00:18.709658|INFO    |ServerLibPriv |   |Using hardware aes
2020-12-04 18:00:18.710093|INFO    |DatabaseQuery |   |dbPlugin name:    SQLite3 plugin, Version 3, (c)TeamSpeak Systems GmbH
2020-12-04 18:00:18.710109|INFO    |DatabaseQuery |   |dbPlugin version: 3.11.1
2020-12-04 18:00:18.710247|INFO    |DatabaseQuery |   |checking database integrity (may take a while)
2020-12-04 18:00:18.746298|INFO    |ServerLibPriv |   |updated server query admin password
2020-12-04 18:00:18.756488|WARNING |Accounting    |   |Unable to open licensekey.dat, falling back to limited functionality
2020-12-04 18:00:18.756624|INFO    |Accounting    |   |Licensing Information
2020-12-04 18:00:18.756643|INFO    |Accounting    |   |licensed to       : Anonymous
2020-12-04 18:00:18.756654|INFO    |Accounting    |   |type              : No License
2020-12-04 18:00:18.756667|INFO    |Accounting    |   |starting date     : Thu Oct  1 00:00:00 2020
2020-12-04 18:00:18.756674|INFO    |Accounting    |   |ending date       : Tue Nov  1 00:00:00 2022
2020-12-04 18:00:18.756681|INFO    |Accounting    |   |max virtualservers: 1
2020-12-04 18:00:18.756687|INFO    |Accounting    |   |max slots         : 32
2020-12-04 18:00:19.486047|INFO    |              |   |Puzzle precompute time: 708
2020-12-04 18:00:19.486591|INFO    |FileManager   |   |listening on 0.0.0.0:30033, [::]:30033
2020-12-04 18:00:19.488032|INFO    |Query         |   |Using a query thread pool size of 2
2020-12-04 18:00:19.544167|INFO    |Query         |   |listening for query on 0.0.0.0:10011, [::]:10011
2020-12-04 18:00:19.544321|INFO    |Query         |   |listening for ssh query on 0.0.0.0:10022, [::]:10022
2020-12-04 18:00:19.544375|INFO    |Query         |   |listening for http query on 0.0.0.0:10080, [::]:10080
